"","X","Species","decimalLatitude","decimalLongitude","year","month","basisOfRecord","iucnRedListCategory","year_char","elevation","decimalLongitude.1","decimalLatitude.1","optional"
"1265",1265,"Yellow-bellied Marmot",40.259544,-105.831135,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2659,-105.831135,40.259544,TRUE
"1266",1266,"Yellow-bellied Marmot",40.443964,-105.750425,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3554,-105.750425,40.443964,TRUE
"1267",1267,"Yellow-bellied Marmot",40.39571,-105.713266,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3520,-105.713266,40.39571,TRUE
"1268",1268,"Yellow-bellied Marmot",40.41223,-105.733242,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3682,-105.733242,40.41223,TRUE
"1269",1269,"Yellow-bellied Marmot",40.409102,-105.722075,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3683,-105.722075,40.409102,TRUE
"1270",1270,"Yellow-bellied Marmot",40.395965,-105.713612,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3520,-105.713612,40.395965,TRUE
"1271",1271,"Yellow-bellied Marmot",40.412113,-105.733547,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3595,-105.733547,40.412113,TRUE
"1272",1272,"Yellow-bellied Marmot",40.350384,-105.644481,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2688,-105.644481,40.350384,TRUE
"1273",1273,"Yellow-bellied Marmot",40.465273,-105.627533,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3346,-105.627533,40.465273,TRUE
"1274",1274,"Yellow-bellied Marmot",37.96399,-107.661469,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2990,-107.661469,37.96399,TRUE
"1275",1275,"Yellow-bellied Marmot",40.41,-105.806398,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3551,-105.806398,40.41,TRUE
"1276",1276,"Yellow-bellied Marmot",40.408358,-105.802593,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3551,-105.802593,40.408358,TRUE
"1277",1277,"Yellow-bellied Marmot",40.384518,-105.78922,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3579,-105.78922,40.384518,TRUE
"1278",1278,"Yellow-bellied Marmot",40.409773,-105.80573,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3551,-105.80573,40.409773,TRUE
"1279",1279,"Yellow-bellied Marmot",40.408373,-105.802585,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3551,-105.802585,40.408373,TRUE
"1280",1280,"Yellow-bellied Marmot",40.393658,-105.792145,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3577,-105.792145,40.393658,TRUE
"1281",1281,"Yellow-bellied Marmot",40.409995,-105.806395,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3551,-105.806395,40.409995,TRUE
"1282",1282,"Yellow-bellied Marmot",40.410367,-105.806895,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3551,-105.806895,40.410367,TRUE
"1283",1283,"Yellow-bellied Marmot",40.409767,-105.805663,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3551,-105.805663,40.409767,TRUE
"1284",1284,"Yellow-bellied Marmot",40.410262,-105.806658,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3551,-105.806658,40.410262,TRUE
"1285",1285,"Yellow-bellied Marmot",40.40621,-105.80053,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3413,-105.80053,40.40621,TRUE
"1286",1286,"Yellow-bellied Marmot",40.410538,-105.807022,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3551,-105.807022,40.410538,TRUE
"1287",1287,"Yellow-bellied Marmot",40.409753,-105.805707,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3551,-105.805707,40.409753,TRUE
"1288",1288,"Yellow-bellied Marmot",40.192057,-105.652746,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3502,-105.652746,40.192057,TRUE
"1289",1289,"Yellow-bellied Marmot",38.840922,-105.041638,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3995,-105.041638,38.840922,TRUE
"1290",1290,"Yellow-bellied Marmot",40.389822,-105.693934,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3443,-105.693934,40.389822,TRUE
"1291",1291,"Yellow-bellied Marmot",40.369105,-105.63991,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3025,-105.63991,40.369105,TRUE
"1292",1292,"Yellow-bellied Marmot",39.493573,-106.251978,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3551,-106.251978,39.493573,TRUE
"1293",1293,"Yellow-bellied Marmot",40.412,-105.732803,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3682,-105.732803,40.412,TRUE
"1294",1294,"Yellow-bellied Marmot",40.443841,-105.751368,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3554,-105.751368,40.443841,TRUE
"1295",1295,"Yellow-bellied Marmot",40.438563,-105.756145,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3554,-105.756145,40.438563,TRUE
"1296",1296,"Yellow-bellied Marmot",39.583488,-105.639841,2019,"Jul","HUMAN_OBSERVATION","LC","2019",4158,-105.639841,39.583488,TRUE
"1297",1297,"Yellow-bellied Marmot",37.885417,-107.853662,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3348,-107.853662,37.885417,TRUE
"1298",1298,"Yellow-bellied Marmot",40.424752,-105.752929,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3593,-105.752929,40.424752,TRUE
"1299",1299,"Yellow-bellied Marmot",40.439872,-105.740433,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3397,-105.740433,40.439872,TRUE
"1300",1300,"Yellow-bellied Marmot",38.857067,-105.063042,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3941,-105.063042,38.857067,TRUE
"1301",1301,"Yellow-bellied Marmot",40.314287,-105.677345,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3560,-105.677345,40.314287,TRUE
"1302",1302,"Yellow-bellied Marmot",40.330192,-105.807736,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3016,-105.807736,40.330192,TRUE
"1303",1303,"Yellow-bellied Marmot",40.3956,-105.713195,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3520,-105.713195,40.3956,TRUE
"1304",1304,"Yellow-bellied Marmot",39.589888,-105.654343,2019,"Jul","HUMAN_OBSERVATION","LC","2019",4055,-105.654343,39.589888,TRUE
"1305",1305,"Yellow-bellied Marmot",38.95938,-106.991189,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2978,-106.991189,38.95938,TRUE
"1306",1306,"Yellow-bellied Marmot",40.410815,-105.733044,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3682,-105.733044,40.410815,TRUE
"1307",1307,"Yellow-bellied Marmot",38.840803,-105.041493,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3995,-105.041493,38.840803,TRUE
"1308",1308,"Yellow-bellied Marmot",40.424828,-105.753464,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3593,-105.753464,40.424828,TRUE
"1309",1309,"Yellow-bellied Marmot",40.412624,-105.729935,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3682,-105.729935,40.412624,TRUE
"1310",1310,"Yellow-bellied Marmot",39.371439,-106.87402,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2295,-106.87402,39.371439,TRUE
"1311",1311,"Yellow-bellied Marmot",40.309057,-105.694199,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3596,-105.694199,40.309057,TRUE
"1312",1312,"Yellow-bellied Marmot",39.783608,-105.857095,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3783,-105.857095,39.783608,TRUE
"1313",1313,"Yellow-bellied Marmot",38.958883,-106.990221,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2978,-106.990221,38.958883,TRUE
"1314",1314,"Yellow-bellied Marmot",40.431239,-105.85089,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2870,-105.85089,40.431239,TRUE
"1315",1315,"Yellow-bellied Marmot",40.437164,-105.76712,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3514,-105.76712,40.437164,TRUE
"1316",1316,"Yellow-bellied Marmot",40.412175,-105.741767,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3524,-105.741767,40.412175,TRUE
"1317",1317,"Yellow-bellied Marmot",37.539431,-106.794312,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2887,-106.794312,37.539431,TRUE
"1318",1318,"Yellow-bellied Marmot",40.406128,-105.80043,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3413,-105.80043,40.406128,TRUE
"1319",1319,"Yellow-bellied Marmot",40.192528,-105.652697,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3502,-105.652697,40.192528,TRUE
"1320",1320,"Yellow-bellied Marmot",40.42516,-105.756422,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3674,-105.756422,40.42516,TRUE
"1321",1321,"Yellow-bellied Marmot",40.411232,-105.73244,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3682,-105.73244,40.411232,TRUE
"1322",1322,"Yellow-bellied Marmot",37.814003,-107.81254,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3784,-107.81254,37.814003,TRUE
"1323",1323,"Yellow-bellied Marmot",40.594642,-105.847889,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2820,-105.847889,40.594642,TRUE
"1324",1324,"Yellow-bellied Marmot",37.80553,-107.767678,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3118,-107.767678,37.80553,TRUE
"1325",1325,"Yellow-bellied Marmot",38.958529,-106.987745,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2978,-106.987745,38.958529,TRUE
"1326",1326,"Yellow-bellied Marmot",37.900325,-107.77047,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3479,-107.77047,37.900325,TRUE
"1327",1327,"Yellow-bellied Marmot",39.606103,-106.516906,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2514,-106.516906,39.606103,TRUE
"1328",1328,"Yellow-bellied Marmot",39.587605,-105.641783,2019,"Aug","HUMAN_OBSERVATION","LC","2019",4187,-105.641783,39.587605,TRUE
"1329",1329,"Yellow-bellied Marmot",39.618258,-106.38376,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3091,-106.38376,39.618258,TRUE
"1330",1330,"Yellow-bellied Marmot",39.58769,-105.641879,2019,"Aug","HUMAN_OBSERVATION","LC","2019",4187,-105.641879,39.58769,TRUE
"1331",1331,"Yellow-bellied Marmot",39.587462,-105.644255,2019,"Aug","HUMAN_OBSERVATION","LC","2019",4187,-105.644255,39.587462,TRUE
"1332",1332,"Yellow-bellied Marmot",40.35157,-105.61573,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2466,-105.61573,40.35157,TRUE
"1333",1333,"Yellow-bellied Marmot",40.410359,-105.849216,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2886,-105.849216,40.410359,TRUE
"1334",1334,"Yellow-bellied Marmot",39.728635,-105.903275,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3961,-105.903275,39.728635,TRUE
"1335",1335,"Yellow-bellied Marmot",40.402213,-105.848822,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2814,-105.848822,40.402213,TRUE
"1336",1336,"Yellow-bellied Marmot",40.278271,-105.660048,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3500,-105.660048,40.278271,TRUE
"1337",1337,"Yellow-bellied Marmot",40.282496,-105.665049,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3500,-105.665049,40.282496,TRUE
"1338",1338,"Yellow-bellied Marmot",39.588445,-105.64377,2019,"Aug","HUMAN_OBSERVATION","LC","2019",4187,-105.64377,39.588445,TRUE
"1339",1339,"Yellow-bellied Marmot",39.435606,-106.235792,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3609,-106.235792,39.435606,TRUE
"1340",1340,"Yellow-bellied Marmot",40.442617,-105.74697,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3535,-105.74697,40.442617,TRUE
"1341",1341,"Yellow-bellied Marmot",39.435604,-106.235794,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3609,-106.235794,39.435604,TRUE
"1342",1342,"Yellow-bellied Marmot",39.581282,-105.639489,2019,"Aug","HUMAN_OBSERVATION","LC","2019",4045,-105.639489,39.581282,TRUE
"1343",1343,"Yellow-bellied Marmot",38.182364,-107.516419,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3008,-107.516419,38.182364,TRUE
"1344",1344,"Yellow-bellied Marmot",39.587158,-105.644638,2019,"Aug","HUMAN_OBSERVATION","LC","2019",4187,-105.644638,39.587158,TRUE
"1345",1345,"Yellow-bellied Marmot",39.588372,-105.64363,2019,"Aug","HUMAN_OBSERVATION","LC","2019",4187,-105.64363,39.588372,TRUE
"1346",1346,"Yellow-bellied Marmot",39.58786,-105.642451,2019,"Aug","HUMAN_OBSERVATION","LC","2019",4187,-105.642451,39.58786,TRUE
"1347",1347,"Yellow-bellied Marmot",39.587271,-105.64368,2019,"Aug","HUMAN_OBSERVATION","LC","2019",4187,-105.64368,39.587271,TRUE
"1348",1348,"Yellow-bellied Marmot",39.430105,-106.473957,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3837,-106.473957,39.430105,TRUE
"1349",1349,"Yellow-bellied Marmot",38.040449,-107.316837,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2849,-107.316837,38.040449,TRUE
"1350",1350,"Yellow-bellied Marmot",38.959301,-106.991142,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2978,-106.991142,38.959301,TRUE
"1351",1351,"Yellow-bellied Marmot",39.178524,-106.863039,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2532,-106.863039,39.178524,TRUE
"1352",1352,"Yellow-bellied Marmot",40.414673,-105.724599,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3683,-105.724599,40.414673,TRUE
"1353",1353,"Yellow-bellied Marmot",40.414244,-105.723397,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3683,-105.723397,40.414244,TRUE
"1354",1354,"Yellow-bellied Marmot",40.414344,-105.72369,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3683,-105.72369,40.414344,TRUE
"1355",1355,"Yellow-bellied Marmot",40.805165,-106.952835,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2463,-106.952835,40.805165,TRUE
"1356",1356,"Yellow-bellied Marmot",40.258289,-105.604967,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3819,-105.604967,40.258289,TRUE
"1357",1357,"Yellow-bellied Marmot",40.414802,-105.723712,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3683,-105.723712,40.414802,TRUE
"1358",1358,"Yellow-bellied Marmot",40.414453,-105.723763,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3683,-105.723763,40.414453,TRUE
"1359",1359,"Yellow-bellied Marmot",40.440987,-105.754549,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3554,-105.754549,40.440987,TRUE
"1360",1360,"Yellow-bellied Marmot",40.395886,-105.713792,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3520,-105.713792,40.395886,TRUE
"1361",1361,"Yellow-bellied Marmot",40.440877,-105.754531,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3554,-105.754531,40.440877,TRUE
"1362",1362,"Yellow-bellied Marmot",40.395905,-105.713753,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3520,-105.713753,40.395905,TRUE
"1363",1363,"Yellow-bellied Marmot",39.581257,-105.639503,2019,"Aug","HUMAN_OBSERVATION","LC","2019",4045,-105.639503,39.581257,TRUE
"1364",1364,"Yellow-bellied Marmot",39.581245,-105.639439,2019,"Aug","HUMAN_OBSERVATION","LC","2019",4045,-105.639439,39.581245,TRUE
"1365",1365,"Yellow-bellied Marmot",39.156108,-106.570902,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3802,-106.570902,39.156108,TRUE
"1366",1366,"Yellow-bellied Marmot",37.997983,-107.794515,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3857,-107.794515,37.997983,TRUE
"1367",1367,"Yellow-bellied Marmot",40.030794,-105.223497,2019,"Sep","HUMAN_OBSERVATION","LC","2019",1586,-105.223497,40.030794,TRUE
"1368",1368,"Yellow-bellied Marmot",40.410178,-105.806525,2019,"Sep","HUMAN_OBSERVATION","LC","2019",3551,-105.806525,40.410178,TRUE
"1369",1369,"Yellow-bellied Marmot",40.440993,-105.754554,2019,"Sep","HUMAN_OBSERVATION","LC","2019",3554,-105.754554,40.440993,TRUE
"1370",1370,"Yellow-bellied Marmot",39.644262,-106.334862,2019,"Sep","HUMAN_OBSERVATION","LC","2019",2600,-106.334862,39.644262,TRUE
"1371",1371,"Yellow-bellied Marmot",39.835101,-105.649388,2019,"Sep","HUMAN_OBSERVATION","LC","2019",3400,-105.649388,39.835101,TRUE
"1372",1372,"Yellow-bellied Marmot",40.366865,-105.502827,2019,"Sep","HUMAN_OBSERVATION","LC","2019",2312,-105.502827,40.366865,TRUE
"1373",1373,"Yellow-bellied Marmot",39.668879,-106.284364,2019,"Sep","HUMAN_OBSERVATION","LC","2019",3197,-106.284364,39.668879,TRUE
"1374",1374,"Yellow-bellied Marmot",40.425617,-105.706453,2019,"Sep","HUMAN_OBSERVATION","LC","2019",3322,-105.706453,40.425617,TRUE
"1375",1375,"Yellow-bellied Marmot",40.442883,-105.740578,2019,"Sep","HUMAN_OBSERVATION","LC","2019",3497,-105.740578,40.442883,TRUE
"1376",1376,"Yellow-bellied Marmot",40.395897,-105.713775,2019,"Sep","HUMAN_OBSERVATION","LC","2019",3520,-105.713775,40.395897,TRUE
"1377",1377,"Yellow-bellied Marmot",39.117513,-106.444176,2019,"Sep","HUMAN_OBSERVATION","LC","2019",4186,-106.444176,39.117513,TRUE
"1378",1378,"Yellow-bellied Marmot",40.412663,-105.731986,2019,"Sep","HUMAN_OBSERVATION","LC","2019",3682,-105.731986,40.412663,TRUE
"1379",1379,"Yellow-bellied Marmot",40.412524,-105.733608,2019,"Sep","HUMAN_OBSERVATION","LC","2019",3595,-105.733608,40.412524,TRUE
"1380",1380,"Yellow-bellied Marmot",37.848038,-107.472165,2019,"Sep","HUMAN_OBSERVATION","LC","2019",3913,-107.472165,37.848038,TRUE
"1381",1381,"Yellow-bellied Marmot",40.443674,-105.751386,2019,"Sep","HUMAN_OBSERVATION","LC","2019",3554,-105.751386,40.443674,TRUE
"1382",1382,"Yellow-bellied Marmot",40.359847,-105.688793,2019,"Sep","HUMAN_OBSERVATION","LC","2019",2794,-105.688793,40.359847,TRUE
"1383",1383,"Yellow-bellied Marmot",40.44101,-105.754181,2019,"Sep","HUMAN_OBSERVATION","LC","2019",3554,-105.754181,40.44101,TRUE
"1384",1384,"Yellow-bellied Marmot",40.413097,-105.728447,2019,"Sep","HUMAN_OBSERVATION","LC","2019",3682,-105.728447,40.413097,TRUE
"1385",1385,"Yellow-bellied Marmot",40.44125,-105.753769,2019,"Sep","HUMAN_OBSERVATION","LC","2019",3554,-105.753769,40.44125,TRUE
"1386",1386,"Yellow-bellied Marmot",40.412395,-105.732956,2019,"Sep","HUMAN_OBSERVATION","LC","2019",3682,-105.732956,40.412395,TRUE
"1387",1387,"Yellow-bellied Marmot",40.410233,-105.806463,2019,"Sep","HUMAN_OBSERVATION","LC","2019",3551,-105.806463,40.410233,TRUE
"1388",1388,"Yellow-bellied Marmot",37.789632,-107.672792,2018,"Apr","HUMAN_OBSERVATION","LC","2018",2959,-107.672792,37.789632,TRUE
"1389",1389,"Yellow-bellied Marmot",39.004105,-107.943473,2018,"Apr","HUMAN_OBSERVATION","LC","2018",2697,-107.943473,39.004105,TRUE
"1390",1390,"Yellow-bellied Marmot",38.997703,-107.964225,2018,"Apr","HUMAN_OBSERVATION","LC","2018",2731,-107.964225,38.997703,TRUE
"1391",1391,"Yellow-bellied Marmot",38.997676,-107.962765,2018,"Apr","HUMAN_OBSERVATION","LC","2018",2731,-107.962765,38.997676,TRUE
"1392",1392,"Yellow-bellied Marmot",38.99847,-107.974535,2018,"Apr","HUMAN_OBSERVATION","LC","2018",2746,-107.974535,38.99847,TRUE
"1393",1393,"Yellow-bellied Marmot",38.997945,-107.966237,2018,"Apr","HUMAN_OBSERVATION","LC","2018",2731,-107.966237,38.997945,TRUE
"1394",1394,"Yellow-bellied Marmot",38.997569,-107.958764,2018,"Apr","HUMAN_OBSERVATION","LC","2018",2731,-107.958764,38.997569,TRUE
"1395",1395,"Yellow-bellied Marmot",38.997436,-107.958876,2018,"Apr","HUMAN_OBSERVATION","LC","2018",2731,-107.958876,38.997436,TRUE
"1396",1396,"Yellow-bellied Marmot",40.352689,-105.615087,2018,"May","HUMAN_OBSERVATION","LC","2018",2466,-105.615087,40.352689,TRUE
"1397",1397,"Yellow-bellied Marmot",40.262372,-105.599,2018,"May","HUMAN_OBSERVATION","LC","2018",3516,-105.599,40.262372,TRUE
"1398",1398,"Yellow-bellied Marmot",40.262378,-105.599075,2018,"May","HUMAN_OBSERVATION","LC","2018",3516,-105.599075,40.262378,TRUE
"1399",1399,"Yellow-bellied Marmot",40.313663,-105.64975,2018,"May","HUMAN_OBSERVATION","LC","2018",2916,-105.64975,40.313663,TRUE
"1400",1400,"Yellow-bellied Marmot",40.002478,-107.837074,2018,"May","HUMAN_OBSERVATION","LC","2018",1971,-107.837074,40.002478,TRUE
"1401",1401,"Yellow-bellied Marmot",37.706973,-107.694885,2018,"May","HUMAN_OBSERVATION","LC","2018",3777,-107.694885,37.706973,TRUE
"1402",1402,"Yellow-bellied Marmot",40.351087,-105.615228,2018,"May","HUMAN_OBSERVATION","LC","2018",2466,-105.615228,40.351087,TRUE
"1403",1403,"Yellow-bellied Marmot",38.958778,-106.989988,2018,"Jun","HUMAN_OBSERVATION","LC","2018",2978,-106.989988,38.958778,TRUE
"1404",1404,"Yellow-bellied Marmot",38.84673,-105.043605,2018,"Jun","HUMAN_OBSERVATION","LC","2018",3973,-105.043605,38.84673,TRUE
"1405",1405,"Yellow-bellied Marmot",39.000728,-108.15445,2018,"Jun","HUMAN_OBSERVATION","LC","2018",3081,-108.15445,39.000728,TRUE
"1406",1406,"Yellow-bellied Marmot",39.717572,-104.978931,2018,"Jun","HUMAN_OBSERVATION","LC","2018",1612,-104.978931,39.717572,TRUE
"1407",1407,"Yellow-bellied Marmot",39.585946,-105.64105,2018,"Jun","HUMAN_OBSERVATION","LC","2018",4158,-105.64105,39.585946,TRUE
"1408",1408,"Yellow-bellied Marmot",39.981479,-105.391726,2018,"Jun","HUMAN_OBSERVATION","LC","2018",2503,-105.391726,39.981479,TRUE
"1409",1409,"Yellow-bellied Marmot",39.036106,-107.003058,2018,"Jun","HUMAN_OBSERVATION","LC","2018",3703,-107.003058,39.036106,TRUE
"1410",1410,"Yellow-bellied Marmot",39.053678,-107.019997,2018,"Jun","HUMAN_OBSERVATION","LC","2018",3695,-107.019997,39.053678,TRUE
"1411",1411,"Yellow-bellied Marmot",39.510322,-105.414917,2018,"Jun","HUMAN_OBSERVATION","LC","2018",2785,-105.414917,39.510322,TRUE
"1412",1412,"Yellow-bellied Marmot",40.413986,-105.726888,2018,"Jun","HUMAN_OBSERVATION","LC","2018",3682,-105.726888,40.413986,TRUE
"1413",1413,"Yellow-bellied Marmot",39.042453,-107.965008,2018,"Jun","HUMAN_OBSERVATION","LC","2018",3150,-107.965008,39.042453,TRUE
"1414",1414,"Yellow-bellied Marmot",38.958891,-106.986546,2018,"Jun","HUMAN_OBSERVATION","LC","2018",2978,-106.986546,38.958891,TRUE
"1415",1415,"Yellow-bellied Marmot",40.674171,-105.85656,2018,"Jun","HUMAN_OBSERVATION","LC","2018",2680,-105.85656,40.674171,TRUE
"1416",1416,"Yellow-bellied Marmot",40.674137,-105.856903,2018,"Jun","HUMAN_OBSERVATION","LC","2018",2680,-105.856903,40.674137,TRUE
"1417",1417,"Yellow-bellied Marmot",39.588301,-105.643829,2018,"Jun","HUMAN_OBSERVATION","LC","2018",4187,-105.643829,39.588301,TRUE
"1418",1418,"Yellow-bellied Marmot",39.132266,-107.013559,2018,"Jun","HUMAN_OBSERVATION","LC","2018",3167,-107.013559,39.132266,TRUE
"1419",1419,"Yellow-bellied Marmot",37.308668,-106.770812,2018,"Jun","HUMAN_OBSERVATION","LC","2018",3683,-106.770812,37.308668,TRUE
"1420",1420,"Yellow-bellied Marmot",39.001056,-108.169603,2018,"Jun","HUMAN_OBSERVATION","LC","2018",3065,-108.169603,39.001056,TRUE
"1421",1421,"Yellow-bellied Marmot",40.411996,-105.849653,2018,"Jun","HUMAN_OBSERVATION","LC","2018",2886,-105.849653,40.411996,TRUE
"1422",1422,"Yellow-bellied Marmot",39.510967,-105.378014,2018,"Jun","HUMAN_OBSERVATION","LC","2018",2795,-105.378014,39.510967,TRUE
"1423",1423,"Yellow-bellied Marmot",39.592705,-105.643908,2018,"Jun","HUMAN_OBSERVATION","LC","2018",3979,-105.643908,39.592705,TRUE
"1424",1424,"Yellow-bellied Marmot",39.433623,-105.346179,2018,"Jun","HUMAN_OBSERVATION","LC","2018",2329,-105.346179,39.433623,TRUE
"1425",1425,"Yellow-bellied Marmot",39.587832,-105.642217,2018,"Jun","HUMAN_OBSERVATION","LC","2018",4187,-105.642217,39.587832,TRUE
"1426",1426,"Yellow-bellied Marmot",39.66046,-105.884295,2018,"Jun","HUMAN_OBSERVATION","LC","2018",3645,-105.884295,39.66046,TRUE
"1427",1427,"Yellow-bellied Marmot",39.385954,-106.084461,2018,"Jul","HUMAN_OBSERVATION","LC","2018",3529,-106.084461,39.385954,TRUE
"1428",1428,"Yellow-bellied Marmot",39.38682,-106.10004,2018,"Jul","HUMAN_OBSERVATION","LC","2018",3671,-106.10004,39.38682,TRUE
